JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),           Gen1,           ISS1,     EPI(g/m2),     SED(Organic matter in sediments g/m3),    SEDP(OrgP in sediments gP/m3),    SEDN(OrgN in sediments gN/m3),    SEDC(OrgCSediments gC/m3),PLIM_ALG1           ,PLIM_ALG2           ,PLIM_ALG3           ,NLIM_ALG1           ,NLIM_ALG2           ,NLIM_ALG3           ,LLIM_ALG1           ,LLIM_ALG2           ,LLIM_ALG3           ,EPLIM_1,ENLIM_1,ELLIM_1,
     2.000,   780.555,   467.269,     8.758,     0.051,   142.321,     0.000,     0.450,    27.999,   514.300,     1.000,     8.758,  -259.380,     0.000,   228.112,   348.017,    79.288,    60.187,     0.000,         1.000,         0.000,         9.039,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     2.100,   778.122,   467.200,     8.730,     0.047,   145.733,     0.000,     0.450,    27.930,   514.300,     1.000,     8.730,  -263.211,     0.000,   228.677,   347.881,    82.334,    61.672,     0.000,         1.100,         0.000,         8.948,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     2.200,   775.694,   467.129,     8.719,     0.057,   146.222,   666.812,     0.450,    27.859,   514.300,     1.000,     8.719,   360.965,   629.068,   229.337,   347.765,    86.141,    63.535,     0.000,         1.199,         0.000,         8.858,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.726,
     2.301,   773.240,   467.058,     8.714,     0.051,   144.947,     0.000,     0.450,    27.788,   514.300,     1.000,     8.715,  -274.281,     0.000,   230.010,   347.836,    90.634,    65.821,     0.000,         1.300,         0.000,         8.768,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     2.400,   770.828,   466.988,     8.707,     0.068,   144.629,   447.958,     0.450,    27.718,   514.300,     1.000,     8.707,   142.353,   422.602,   230.678,   347.743,    95.166,    68.018,     0.000,         1.399,         0.000,         8.681,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.936,
     2.500,   768.402,   466.918,     8.686,     0.054,   142.955,     0.000,     0.450,    27.648,   514.300,     1.000,     8.686,  -286.776,     0.000,   231.357,   347.664,   100.092,    70.377,     0.000,         1.499,         0.000,         8.594,     0.000,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     2.600,   765.968,   466.848,     8.622,     0.054,   145.186,     0.000,     0.450,    27.578,   514.300,     1.000,     8.656,  -293.482,     0.000,   232.043,   347.518,   105.252,    72.755,     0.000,         1.599,         0.000,         8.507,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     2.701,   763.517,   466.777,     8.631,     0.058,   148.193,     0.000,     0.450,    27.507,   514.300,     1.000,     8.636,  -301.410,     0.000,   232.794,   347.402,   111.301,    75.501,     0.000,         1.700,         0.000,         8.421,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     2.800,   761.111,   466.708,     8.603,     0.062,   144.457,     0.000,     0.450,    27.438,   514.300,     1.000,     8.612,  -308.349,     0.000,   233.437,   347.273,   116.667,    77.846,     0.000,         1.798,         0.000,         8.337,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     2.901,   758.654,   466.636,     8.577,     0.065,   141.721,     0.000,     0.450,    27.366,   514.300,     1.000,     8.577,  -315.763,     0.000,   234.199,   346.900,   122.815,    80.247,     0.000,         1.899,         0.000,         8.252,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     3.000,   756.250,   466.567,     8.558,     0.073,   141.255,     0.000,     0.450,    27.297,   514.300,     1.000,     8.559,  -324.100,     0.000,   234.910,   346.789,   129.313,    82.908,     0.000,         1.998,         0.000,         8.170,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     3.100,   753.819,   466.498,     8.515,     0.064,   138.534,     0.000,     0.450,    27.228,   499.100,     1.000,     8.515,  -317.684,     0.000,   236.192,   346.579,   127.218,    80.078,     0.000,         2.098,         0.000,         8.088,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     3.201,   751.362,   466.424,     8.466,     0.067,   139.978,     0.000,     0.450,    27.154,   499.100,     1.000,     8.466,  -310.961,     0.000,   237.496,   346.317,   124.977,    77.163,     0.000,         2.199,         0.000,         8.006,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     3.301,   748.942,   466.350,     8.440,     0.060,   142.285,     0.000,     0.450,    27.080,   499.100,     1.000,     8.440,  -306.690,     0.000,   238.720,   346.457,   123.747,    75.206,     0.000,         2.298,         0.000,         7.926,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     3.400,   746.527,   466.278,     8.404,     0.061,   138.294,     0.000,     0.450,    27.008,   499.100,     1.000,     8.404,  -299.787,     0.000,   240.173,   346.256,   121.456,    72.248,     0.000,         2.397,         0.000,         7.847,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     3.500,   744.097,   466.204,     8.383,     0.075,   137.830,     0.000,     0.450,    26.934,   499.100,     1.000,     8.386,  -293.839,     0.000,   241.548,   346.168,   119.518,    69.700,     0.000,         2.497,         0.000,         7.768,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     3.601,   741.640,   466.129,     8.352,     0.067,   141.889,   495.380,     0.450,    26.859,   499.100,     1.000,     8.352,   181.691,   467.339,   242.939,   345.645,   116.584,    66.358,     0.000,         2.598,         0.000,         7.689,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.907,
     3.700,   739.236,   466.056,     8.315,     0.077,   142.609,     0.000,     0.450,    26.786,   499.100,     1.000,     8.315,  -280.963,     0.000,   244.362,   345.822,   115.172,    64.331,     0.000,         2.696,         0.000,         7.612,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     3.801,   736.792,   465.982,     8.292,     0.077,   138.820,     0.000,     0.450,    26.712,   499.100,     1.000,     8.292,  -275.283,     0.000,   245.696,   345.727,   113.263,    61.988,     0.000,         2.796,         0.000,         7.535,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     3.901,   715.200,   465.911,     8.268,     0.073,   132.073,     0.000,     0.450,    26.641,   499.100,     1.000,     8.268,  -268.544,     0.000,   247.263,   345.592,   110.967,    59.248,     0.000,         2.896,         0.000,         7.459,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     4.000,   698.607,   465.842,     8.239,     0.060,   121.947,     0.000,     0.450,    26.572,   499.100,     1.000,     8.242,  -262.165,     0.000,   248.758,   345.463,   108.772,    56.687,     0.000,         2.995,         0.000,         7.385,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     4.101,   660.341,   465.769,     8.209,     0.061,   133.180,     0.000,     0.450,    26.499,   499.100,     1.000,     8.206,  -257.815,     0.000,   249.380,   345.355,   104.737,    57.102,     0.000,         3.096,         0.000,         7.310,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     4.201,   645.542,   465.700,     8.168,     0.054,   137.456,     0.000,     0.450,    26.430,   499.100,     1.000,     8.168,  -252.619,     0.000,   250.035,   345.104,   100.277,    57.274,     0.000,         3.196,         0.000,         7.237,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     4.300,   613.516,   465.639,     8.156,     0.059,   125.672,   393.187,     0.450,    26.369,   499.100,     1.000,     8.156,   122.719,   370.931,   250.730,   345.038,    96.130,    57.774,     0.000,         3.294,         0.000,         7.165,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.987,
     4.401,   591.438,   465.577,     8.127,     0.076,   123.154,   259.734,     0.450,    26.307,   499.100,     1.000,     8.127,     2.330,   245.032,   251.444,   344.751,    91.545,    57.849,     0.000,         3.395,         0.000,         7.092,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.943,
     4.500,   559.139,   465.506,     8.102,     0.086,   136.468,   328.775,     0.450,    26.236,   483.900,     1.000,     8.102,    71.599,   310.165,   252.197,   344.776,    87.515,    58.473,     0.000,         3.493,         0.000,         7.021,     0.001,     0.000,     0.000,     0.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.988,
     4.600,   530.371,   465.428,     8.050,     0.085,   130.494,     0.000,     0.450,    26.158,   483.900,     1.000,     8.064,  -233.287,     0.000,   252.990,   344.596,    82.958,    58.724,     0.000,         3.593,         0.000,         6.951,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     4.701,   493.898,   465.353,     8.035,     0.054,   119.300,     0.000,     0.450,    26.083,   483.900,     1.000,     8.035,  -228.103,     0.000,   253.812,   344.453,    78.438,    59.025,     0.000,         3.693,         0.000,         6.880,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     4.801,   502.288,   465.279,     8.010,     0.080,   114.959,     0.000,     0.450,    26.009,   483.900,     1.000,     8.010,  -222.135,     0.000,   254.681,   344.184,    73.528,    59.104,     0.000,         3.793,         0.000,         6.811,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     4.900,   446.511,   465.207,     7.980,     0.080,   147.013,   468.388,     0.450,    25.937,   483.900,     1.000,     7.980,   224.514,   441.876,   255.561,   344.169,    69.159,    59.595,     0.000,         3.891,         0.000,         6.743,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.937,
     5.000,   401.752,   465.123,     7.947,     0.037,   140.117,     0.000,     0.450,    25.853,   483.900,     1.000,     7.947,  -211.582,     0.000,   256.520,   344.016,    64.222,    59.863,     0.000,         3.991,         0.000,         6.675,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     5.101,   367.450,   465.042,     7.907,     0.021,   145.063,     0.000,     0.450,    25.772,   483.900,     1.000,     7.907,  -207.050,     0.000,   256.395,   343.824,    62.365,    57.256,     0.000,         4.091,         0.000,         6.608,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     5.200,   328.212,   464.955,     7.871,     0.018,   133.471,     0.000,     0.450,    25.685,   483.900,     1.000,     7.871,  -202.730,     0.000,   256.267,   343.644,    60.574,    54.779,     0.000,         4.190,         0.000,         6.542,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     5.301,   521.913,   464.870,     7.835,     0.043,   140.832,     0.000,     0.450,    25.600,   483.900,     1.000,     7.835,  -198.332,     0.000,   256.140,   343.400,    58.726,    52.346,     0.000,         4.290,         0.000,         6.475,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     5.401,   158.959,   464.782,     7.804,     0.032,   105.696,   130.080,     0.450,    25.512,   483.900,     1.000,     7.806,   -71.929,   122.717,   256.009,   343.312,    57.146,    50.196,     0.000,         4.389,         0.000,         6.411,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.656,
     5.500,   338.169,   464.704,     7.776,     0.033,   128.034,   151.098,     0.450,    25.434,   483.900,     1.000,     7.776,   -48.485,   142.546,   255.881,   343.181,    55.580,    48.151,     0.000,         4.488,         0.000,         6.347,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.728,
     5.601,   390.233,   464.624,     7.746,     0.039,   189.202,     0.000,     0.450,    25.354,   483.900,     1.000,     7.746,  -187.540,     0.000,   255.754,   343.034,    54.052,    46.208,     0.000,         4.588,         0.000,         6.282,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     5.701,   139.909,   464.544,     7.706,     0.027,   137.419,     0.000,     0.450,    25.274,   483.900,     1.000,     7.711,  -184.108,     0.000,   255.626,   342.862,    52.541,    44.331,     0.000,         4.687,         0.000,         6.219,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     5.800,   218.293,   464.455,     7.681,     0.022,   109.099,     0.000,     0.450,    25.185,   469.400,     1.000,     7.681,  -180.942,     0.000,   255.499,   342.698,    51.135,    42.608,     0.000,         4.786,         0.000,         6.157,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     5.901,   329.898,   464.375,     7.651,     0.024,   124.444,     0.000,     0.450,    25.105,   469.400,     1.000,     7.651,  -178.121,     0.000,   255.373,   342.575,    49.868,    41.052,     0.000,         4.886,         0.000,         6.095,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     6.000,   153.900,   464.295,     7.623,     0.026,   146.927,     0.000,     0.450,    25.025,   469.400,     1.000,     7.625,  -175.322,     0.000,   255.243,   342.423,    48.610,    39.532,     0.000,         4.984,         0.000,         6.034,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     6.100,   151.144,   464.213,     7.594,     0.022,   135.045,   324.912,     0.450,    24.943,   469.400,     1.000,     7.594,   132.674,   306.521,   255.431,   342.291,    48.554,    38.433,     0.000,         5.084,         0.000,         5.973,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.995,
     6.201,   115.627,   464.127,     7.557,     0.028,   180.959,     0.000,     0.450,    24.857,   469.400,     1.000,     7.560,  -172.237,     0.000,   255.631,   342.126,    48.463,    37.280,     0.000,         5.183,         0.000,         5.913,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     6.300,    71.795,   464.047,     7.524,     0.019,   107.301,   123.238,     0.450,    24.777,   469.400,     1.000,     7.527,   -54.382,   116.263,   255.836,   341.963,    48.374,    36.144,     0.000,         5.282,         0.000,         5.854,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.704,
     6.400,    22.876,   463.967,     7.492,     0.023,   127.236,     0.000,     0.450,    24.697,   469.400,     1.000,     7.492,  -169.013,     0.000,   256.047,   341.791,    48.273,    34.996,     0.000,         5.380,         0.002,         5.795,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     6.500,   204.840,   463.881,     7.442,     0.032,   151.578,     0.000,     0.450,    24.611,   469.400,     1.000,     7.442,  -167.113,     0.000,   256.261,   341.535,    48.065,    33.774,     0.000,         5.479,         0.004,         5.737,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     6.601,   197.994,   463.808,     7.370,     0.024,   121.003,     0.000,     0.450,    24.538,   469.400,     1.000,     7.371,  -164.921,     0.000,   256.486,   341.202,    47.761,    32.444,     0.000,         5.577,         0.009,         5.679,     0.001,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     6.700,   153.900,   463.730,     7.313,     0.024,   123.339,   399.092,     0.450,    24.460,   469.400,     1.000,     7.291,   213.589,   376.502,   256.713,   340.918,    47.520,    31.189,     0.000,         5.674,         0.010,         5.622,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.986,
     6.801,   153.900,   463.652,     7.250,     0.024,   130.920,     0.000,     0.450,    24.382,   469.400,     1.000,     7.185,  -160.826,     0.000,   256.952,   340.616,    47.260,    29.901,     0.000,         5.773,         0.009,         5.565,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     6.900,    40.527,   463.576,     7.209,     0.027,   153.221,     0.000,     0.450,    24.306,   469.400,     1.000,     7.071,  -159.100,     0.000,   257.193,   340.419,    47.130,    28.744,     0.000,         5.870,         0.010,         5.510,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     7.000,    36.842,   463.501,     7.158,     0.024,   141.667,     0.000,     0.450,    24.231,   455.500,     1.000,     6.940,  -157.190,     0.000,   257.442,   340.169,    46.934,    27.528,     0.000,         5.967,         0.010,         5.454,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     7.101,    78.975,   463.414,     7.125,     0.019,   122.112,     0.000,     0.450,    24.144,   455.500,     1.000,     6.815,  -154.888,     0.000,   256.610,   340.012,    45.294,    26.193,     0.000,         6.066,         0.009,         5.399,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     7.201,   108.204,   463.318,     7.078,     0.003,    16.138,     0.000,     0.450,    24.048,   455.500,     1.000,     6.693,  -152.351,     0.000,   255.824,   339.784,    43.579,    24.812,     0.000,         6.164,         0.009,         5.345,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     7.300,   105.115,   463.249,     7.044,     0.021,   135.740,   131.551,     0.450,    23.979,   455.500,     1.000,     6.580,   -25.897,   124.105,   255.081,   339.617,    41.946,    23.521,     0.000,         6.261,         0.009,         5.292,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.711,
     7.401,    95.040,   463.179,     7.011,     0.027,   166.173,   577.997,     0.450,    23.909,   455.500,     1.000,     6.477,   397.692,   545.280,   254.375,   339.440,    40.292,    22.232,     0.000,         6.359,         0.008,         5.238,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.835,
     7.500,   531.303,   463.094,     6.988,     0.025,   119.806,     0.000,     0.450,    23.824,   455.500,     1.000,     6.392,  -145.527,     0.000,   253.739,   339.356,    38.806,    21.104,     0.000,         6.457,         0.008,         5.186,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     7.600,   644.444,   463.014,     6.953,     0.036,   134.768,     0.000,     0.450,    23.744,   455.500,     1.000,     6.303,  -143.042,     0.000,   253.112,   339.178,    37.136,    19.839,     0.000,         6.554,         0.007,         5.134,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     7.701,   641.994,   462.936,     6.921,     0.039,   138.859,   191.068,     0.450,    23.666,   455.500,     1.000,     6.205,    39.623,   180.253,   252.544,   339.017,    35.521,    18.636,     0.000,         6.652,         0.007,         5.082,     0.002,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.802,
