JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),           Gen1,           ISS1,     EPI(g/m2),     SED(Organic matter in sediments g/m3),    SEDP(OrgP in sediments gP/m3),    SEDN(OrgN in sediments gN/m3),    SEDC(OrgCSediments gC/m3),PLIM_ALG1           ,PLIM_ALG2           ,PLIM_ALG3           ,NLIM_ALG1           ,NLIM_ALG2           ,NLIM_ALG3           ,LLIM_ALG1           ,LLIM_ALG2           ,LLIM_ALG3           ,EPLIM_1,ENLIM_1,ELLIM_1,
    10.100,   299.907,   461.393,     3.962,     0.249,   128.820,     0.000,     0.460,     3.943,   157.200,     1.000,     3.975,  -169.232,     0.000,   242.050,   324.962,    67.080,    19.239,     0.000,         0.266,         0.978,         4.005,     0.015,     0.000,     0.001,     0.007,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.202,   399.176,   461.251,     3.910,     0.196,    96.388,     0.000,     0.460,     3.801,   157.200,     1.000,     3.938,  -165.460,     0.000,   242.961,   324.691,    67.090,    16.640,     0.000,         0.259,         0.982,         3.964,     0.015,     0.000,     0.001,     0.007,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.300,   186.219,   461.261,     3.882,     0.300,   132.678,     0.000,     0.460,     3.811,   157.200,     1.000,     3.928,  -162.197,     0.000,   243.851,   324.534,    67.259,    14.255,     0.000,         0.270,         0.978,         3.925,     0.015,     0.000,     0.001,     0.007,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.402,   477.838,   461.137,     4.077,     0.223,   105.446,     0.000,     0.460,     3.687,   157.200,     1.000,     4.077,  -163.458,     0.000,   244.741,   325.350,    69.132,    13.717,     0.000,         0.251,         1.026,         3.885,     0.015,     0.000,     0.001,     0.007,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.500,   127.190,   461.077,     4.247,     0.183,    86.206,     0.000,     0.460,     3.627,   157.200,     1.000,     4.248,  -164.912,     0.000,   245.691,   326.232,    71.200,    13.171,     0.000,         0.258,         1.029,         3.846,     0.015,     0.000,     0.001,     0.007,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.600,   475.576,   460.978,     4.448,     0.198,    79.186,     0.000,     0.460,     3.528,   157.200,     1.000,     4.448,  -166.912,     0.000,   246.598,   327.190,    73.434,    12.886,     0.000,         0.258,         1.032,         3.807,     0.019,     0.000,     0.002,     0.008,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.702,   569.046,   460.888,     4.606,     0.221,    84.772,   548.908,     0.460,     3.438,   157.200,     1.000,     4.606,   350.542,   517.837,   247.561,   327.840,    75.163,    11.854,     0.000,         0.246,         1.053,         3.768,     0.019,     0.000,     0.002,     0.009,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.926,
    10.802,   566.623,   460.809,     4.775,     0.210,    82.264,    84.417,     0.461,     3.359,   157.200,     1.000,     4.775,   -89.211,    79.639,   248.520,   328.716,    77.364,    11.290,     0.000,         0.214,         1.120,         3.730,     0.019,     0.000,     0.002,     0.009,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.473,
    10.900,   564.236,   460.734,     4.929,     0.225,    80.664,     0.000,     0.462,     3.284,   157.200,     1.000,     4.929,  -169.796,     0.000,   249.490,   329.468,    79.371,    10.448,     0.000,         0.197,         1.161,         3.693,     0.019,     0.000,     0.002,     0.009,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.000,   561.805,   460.655,     5.072,     0.211,    79.481,     0.000,     0.462,     3.205,   157.200,     1.000,     5.072,  -170.375,     0.000,   250.473,   330.149,    81.279,     9.421,     0.000,         0.192,         1.180,         3.656,     0.019,     0.000,     0.002,     0.009,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.102,   559.324,   460.574,     5.177,     0.215,    77.412,     0.000,     0.462,     3.124,   157.200,     1.000,     5.177,  -168.561,     0.000,   250.962,   330.634,    79.699,     9.190,     0.000,         0.189,         1.203,         3.618,     0.019,     0.000,     0.002,     0.009,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.200,   556.944,   460.492,     5.299,     0.222,    78.246,     0.000,     0.462,     3.042,   157.200,     1.000,     5.299,  -167.034,     0.000,   251.447,   331.179,    78.201,     9.101,     0.000,         0.183,         1.226,         3.583,     0.020,     0.000,     0.002,     0.009,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.302,   554.465,   460.400,     5.451,     0.220,    77.540,     0.000,     0.463,     2.950,   120.900,     1.000,     5.451,  -166.606,     0.000,   251.933,   331.943,    77.150,     9.446,     0.000,         0.175,         1.254,         3.546,     0.020,     0.000,     0.002,     0.009,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.402,   552.034,   460.315,     5.568,     0.251,    75.508,   698.227,     0.463,     2.865,   120.900,     1.000,     5.568,   494.059,   658.704,   252.420,   332.397,    75.497,     9.172,     0.000,         0.170,         1.287,         3.510,     0.020,     0.000,     0.002,     0.009,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.736,
    11.500,   549.652,   460.228,     5.632,     0.227,    72.985,   603.419,     0.463,     2.778,   120.900,     1.000,     5.632,   406.900,   569.263,   252.911,   332.783,    73.722,     8.770,     0.000,         0.165,         1.314,         3.476,     0.020,     0.000,     0.002,     0.009,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.821,
    11.602,   547.168,   460.137,     5.649,     0.249,    72.112,     0.000,     0.463,     2.687,   120.900,     1.000,     5.649,  -158.828,     0.000,   253.403,   332.899,    71.459,     7.873,     0.000,         0.161,         1.335,         3.440,     0.020,     0.000,     0.002,     0.009,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.702,   544.738,   460.044,     5.675,     0.259,    70.966,     0.000,     0.463,     2.594,   120.900,     1.000,     5.675,  -155.365,     0.000,   253.899,   333.020,    69.233,     7.011,     0.000,         0.155,         1.358,         3.406,     0.020,     0.000,     0.002,     0.009,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.800,   542.361,   459.964,     5.758,     0.242,    68.622,   442.085,     0.464,     2.514,   120.900,     1.000,     5.758,   263.972,   417.061,   254.396,   333.383,    67.487,     6.615,     0.000,         0.150,         1.385,         3.372,     0.020,     0.000,     0.002,     0.009,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.945,
    11.902,   539.874,   459.876,     5.883,     0.257,    68.041,   713.578,     0.464,     2.426,   120.900,     1.000,     5.883,   517.439,   673.186,   250.542,   333.864,    65.982,     6.444,     0.000,         0.145,         1.403,         3.337,     0.024,     0.000,     0.002,     0.011,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.800,
    12.000,   537.500,   459.789,     5.873,     0.262,    67.515,   407.559,     0.464,     2.339,   120.900,     1.000,     5.873,   232.405,   384.489,   251.154,   333.932,    63.752,     5.554,     0.000,         0.141,         1.422,         3.304,     0.024,     0.000,     0.002,     0.011,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.983,
    12.100,   535.069,   459.706,     5.894,     0.307,    66.390,     0.000,     0.464,     2.256,   120.900,     1.000,     5.894,  -146.980,     0.000,   252.098,   334.072,    60.653,     4.353,     0.000,         0.137,         1.438,         3.271,     0.024,     0.000,     0.002,     0.011,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.202,   532.580,   459.628,     6.044,     0.283,    65.590,   103.695,     0.464,     2.178,   120.900,     1.000,     6.044,   -46.580,    97.825,   253.047,   334.755,    58.585,     4.112,     0.000,         0.130,         1.452,         3.237,     0.024,     0.000,     0.002,     0.011,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.567,
    12.302,   530.150,   459.541,     6.093,     0.314,    65.132,   313.609,     0.465,     2.091,   120.900,     1.000,     6.093,   156.094,   295.857,   254.004,   334.936,    55.746,     3.086,     0.000,         0.126,         1.457,         3.205,     0.025,     0.000,     0.002,     0.011,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.978,
    12.400,   527.778,   459.438,     6.159,     0.325,    66.415,     0.000,     0.465,     1.988,    84.500,     1.000,     6.159,  -136.225,     0.000,   254.959,   335.334,    53.387,     2.462,     0.000,         0.120,         1.463,         3.173,     0.025,     0.000,     0.002,     0.011,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.500,   525.347,   459.345,     6.240,     0.373,    66.008,     0.000,     0.465,     1.895,    84.500,     1.000,     6.240,  -132.761,     0.000,   255.921,   335.725,    51.096,     1.861,     0.000,         0.115,         1.476,         3.141,     0.025,     0.000,     0.002,     0.011,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.603,   522.851,   459.230,     6.403,     0.277,    45.809,   475.939,     0.465,     1.780,    84.500,     1.000,     6.403,   318.605,   448.999,   256.887,   336.364,    49.268,     1.649,     0.000,         0.109,         1.492,         3.109,     0.025,     0.000,     0.002,     0.011,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.938,
    12.700,   520.486,   459.181,     6.517,     0.424,    65.496,     0.000,     0.465,     1.731,    84.500,     1.000,     6.517,  -128.354,     0.000,   257.854,   337.064,    47.609,     1.536,     0.000,         0.106,         1.507,         3.079,     0.025,     0.000,     0.002,     0.011,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.803,   517.990,   459.139,     6.599,     0.515,    77.957,     0.000,     0.465,     1.689,    84.500,     1.000,     6.599,  -125.146,     0.000,   258.827,   337.437,    45.545,     0.991,     0.000,         0.113,         1.514,         3.047,     0.025,     0.000,     0.002,     0.011,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.903,   515.559,   459.087,     6.680,     0.461,    69.124,     0.000,     0.465,     1.637,    84.500,     1.000,     6.680,  -122.200,     0.000,   259.806,   337.851,    43.625,     0.530,     0.000,         0.105,         1.495,         3.016,     0.075,     0.000,     0.006,     0.034,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.000,   513.194,   458.957,     6.797,     0.440,    60.905,   353.656,     0.465,     1.507,    84.500,     1.000,     6.797,   213.843,   333.638,   260.782,   338.377,    41.959,     0.242,     0.000,         0.099,         1.508,         2.986,     0.076,     0.000,     0.006,     0.034,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.973,
    13.103,   510.693,   458.951,     6.891,     0.824,   108.233,     0.000,     0.465,     1.501,    84.500,     1.000,     6.891,  -122.219,     0.000,   261.061,   338.831,    43.936,     0.512,     0.000,         0.099,         1.511,         2.955,     0.076,     0.000,     0.006,     0.034,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.201,   388.801,   458.930,     6.864,     0.599,    72.479,     0.000,     0.465,     1.480,    84.500,     1.000,     6.864,  -122.777,     0.000,   261.325,   338.745,    45.278,     0.079,     0.000,         0.093,         1.524,         2.926,     0.076,     0.000,     0.006,     0.034,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.300,   425.767,   458.850,     6.942,     0.591,    62.987,     0.000,     0.465,     1.400,    84.500,     1.000,     6.942,  -125.274,     0.000,   261.597,   339.129,    47.468,     0.274,     0.000,         0.088,         1.543,         2.897,     0.076,     0.000,     0.006,     0.034,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.401,   399.176,   458.941,     6.970,     0.595,    60.667,     0.000,     0.465,     1.491,    84.500,     1.000,     6.970,  -126.850,     0.000,   261.865,   339.265,    49.339,     0.111,     0.000,         0.097,         1.529,         2.868,     0.077,     0.000,     0.006,     0.035,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.500,   184.256,   458.920,     6.956,     0.707,    68.750,     0.000,     0.465,     1.470,    84.500,     1.000,     6.956,  -127.546,     0.000,   262.140,   339.191,    50.925,    -0.431,     0.000,         0.101,         1.531,         2.839,     0.077,     0.000,     0.006,     0.035,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.600,   225.324,   458.807,     7.049,     0.653,    54.550,     0.000,     0.466,     1.357,    84.500,     1.000,     7.049,  -130.622,     0.000,   262.413,   339.640,    53.513,    -0.117,     0.000,         0.086,         1.564,         2.811,     0.077,     0.000,     0.006,     0.035,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
