JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),           Gen1,           ISS1,     EPI(g/m2),     SED(Organic matter in sediments g/m3),    SEDP(OrgP in sediments gP/m3),    SEDN(OrgN in sediments gN/m3),    SEDC(OrgCSediments gC/m3),PLIM_ALG1           ,PLIM_ALG2           ,PLIM_ALG3           ,NLIM_ALG1           ,NLIM_ALG2           ,NLIM_ALG3           ,LLIM_ALG1           ,LLIM_ALG2           ,LLIM_ALG3           ,EPLIM_1,ENLIM_1,ELLIM_1,
     7.801,   639.566,   462.863,     3.096,     0.029,   111.198,     0.000,     0.454,    17.533,   281.200,     1.000,     3.205,   -82.129,     0.000,   252.016,   320.880,    15.119,    -1.854,     0.000,         4.372,         0.370,         5.034,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     7.900,   637.152,   462.790,     3.152,     0.030,   111.584,     0.000,     0.454,    17.460,   281.200,     1.000,     3.231,   -81.298,     0.000,   251.546,   321.146,    14.101,    -2.403,     0.000,         4.274,         0.376,         4.984,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.000,   634.722,   462.720,     3.162,     0.030,   111.366,   126.274,     0.454,    17.390,   281.200,     1.000,     3.247,    39.434,   119.126,   251.115,   321.178,    12.837,    -3.208,     0.000,         4.185,         0.371,         4.934,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.646,
     8.101,   632.274,   462.647,     3.131,     0.029,   109.861,     0.000,     0.454,    17.317,   281.200,     1.000,     3.254,   -78.394,     0.000,   252.153,   321.048,    12.362,    -2.863,     0.000,         4.068,         0.375,         4.884,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.200,   629.861,   462.582,     3.106,     0.030,   117.765,     0.000,     0.454,    17.252,   281.200,     1.000,     3.260,   -77.057,     0.000,   253.296,   320.927,    11.904,    -2.479,     0.000,         3.954,         0.379,         4.836,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.301,   627.404,   462.524,     3.078,     0.024,   107.578,     0.000,     0.454,    17.194,   281.200,     1.000,     3.264,   -75.599,     0.000,   254.529,   320.797,    11.426,    -2.094,     0.000,         3.837,         0.380,         4.787,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.401,   624.980,   462.466,     3.059,     0.023,   106.603,     0.000,     0.454,    17.136,   268.500,     1.000,     3.272,   -74.217,     0.000,   255.811,   320.709,    10.987,    -1.669,     0.000,         3.716,         0.384,         4.740,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.500,   622.569,   462.404,     3.043,     0.017,   100.177,     0.000,     0.454,    17.074,   268.500,     1.000,     3.279,   -72.775,     0.000,   257.189,   320.634,    10.546,    -1.216,     0.000,         3.587,         0.394,         4.693,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.601,   620.114,   462.337,     3.061,     0.025,   115.496,     0.000,     0.454,    17.007,   268.500,     1.000,     3.300,   -71.749,     0.000,   258.640,   320.718,    10.250,    -0.579,     0.000,         3.454,         0.403,         4.646,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.701,   617.684,   462.275,     3.106,     0.032,   119.138,     0.000,     0.454,    16.945,   268.500,     1.000,     3.325,   -71.022,     0.000,   260.163,   320.920,    10.064,     0.201,     0.000,         3.275,         0.452,         4.599,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.800,   615.277,   462.207,     3.178,     0.028,   119.579,     0.000,     0.455,    16.877,   268.500,     1.000,     3.375,   -70.634,     0.000,   261.783,   321.259,    10.003,     1.156,     0.000,         3.108,         0.481,         4.554,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     8.901,   612.820,   462.145,     3.239,     0.035,   118.855,     0.000,     0.455,    16.815,   268.500,     1.000,     3.440,   -69.385,     0.000,   263.446,   321.335,     9.684,     1.812,     0.000,         2.974,         0.503,         4.508,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.000,   610.416,   462.077,     3.235,     0.028,   125.374,    77.866,     0.455,    16.747,   268.500,     1.000,     3.522,     5.102,    73.458,   265.199,   321.508,     9.451,     2.596,     0.000,         2.854,         0.481,         4.463,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.507,
     9.100,   607.986,   462.008,     3.372,     0.025,   122.072,     0.000,     0.455,    16.678,   268.500,     1.000,     3.632,   -78.230,     0.000,   262.426,   322.154,    14.331,     4.172,     0.000,         2.703,         0.522,         4.418,     0.003,     0.000,     0.000,     0.001,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.201,   605.529,   461.940,     3.450,     0.036,   121.875,     0.000,     0.455,    16.610,   268.500,     1.000,     3.757,   -87.467,     0.000,   259.659,   322.477,    19.161,     5.488,     0.000,         2.582,         0.532,         4.374,     0.003,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.301,   603.093,   461.881,     3.804,     0.042,   127.109,     0.000,     0.457,    16.551,   268.500,     1.000,     3.892,  -101.656,     0.000,   256.993,   324.157,    25.788,     8.703,     0.000,         2.449,         0.655,         4.329,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.400,   600.694,   461.817,     3.953,     0.031,   106.194,     0.000,     0.457,    16.487,   268.500,     1.000,     4.033,  -112.820,     0.000,   254.458,   324.864,    31.551,    10.864,     0.000,         2.343,         0.664,         4.286,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.500,   598.264,   461.773,     4.173,     0.037,   106.624,     0.000,     0.457,    16.443,   268.500,     1.000,     4.164,  -125.683,     0.000,   252.007,   325.900,    38.088,    13.703,     0.000,         2.265,         0.705,         4.243,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.601,   595.799,   461.755,     4.286,     0.023,   108.527,     0.000,     0.457,    16.425,   268.500,     1.000,     4.276,  -137.097,     0.000,   249.655,   326.424,    44.293,    16.035,     0.000,         2.216,         0.700,         4.200,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.700,   593.403,   461.705,     4.388,     0.031,   131.985,     0.000,     0.457,    16.375,   268.500,     1.000,     4.381,  -148.816,     0.000,   247.401,   326.913,    50.780,    18.523,     0.000,         2.155,         0.695,         4.158,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
     9.802,   590.935,   461.590,     4.498,     0.015,    97.874,   453.226,     0.457,    16.260,   268.500,     1.000,     4.492,   266.473,   427.572,   245.235,   327.415,    57.659,    21.260,     0.000,         2.060,         0.690,         4.116,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.968,
     9.902,   588.505,   461.504,     4.537,     0.020,   101.012,   545.113,     0.457,    16.174,   268.500,     1.000,     4.536,   341.869,   514.258,   243.191,   327.603,    64.312,    23.665,     0.000,         1.999,         0.683,         4.075,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.902,
    10.000,   362.887,   461.433,     4.522,     0.044,   189.937,   276.314,     0.457,    16.103,   255.000,     1.000,     4.523,    77.545,   260.673,   241.224,   327.555,    70.940,    25.857,     0.000,         1.965,         0.674,         4.034,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.963,
    10.100,   299.907,   461.358,     4.487,     0.035,   177.292,     0.000,     0.457,    16.028,   255.000,     1.000,     4.487,  -180.354,     0.000,   242.050,   327.393,    71.260,    23.751,     0.000,         1.922,         0.666,         3.994,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.202,   399.176,   461.250,     4.458,     0.046,   189.564,     0.000,     0.457,    15.920,   255.000,     1.000,     4.458,  -177.328,     0.000,   242.961,   327.255,    71.558,    21.476,     0.000,         1.869,         0.657,         3.953,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.300,   186.219,   461.172,     4.412,    -0.039,   -21.566,     0.000,     0.457,    15.841,   255.000,     1.000,     4.412,  -173.897,     0.000,   243.851,   327.033,    71.671,    19.043,     0.000,         1.859,         0.649,         3.914,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.402,   477.838,   461.098,     4.332,     0.050,   131.980,     0.000,     0.456,    15.768,   255.000,     1.000,     4.341,  -169.497,     0.000,   244.741,   326.624,    71.421,    16.193,     0.000,         1.812,         0.641,         3.874,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.500,   127.190,   461.013,     4.276,     0.004,   114.681,     0.000,     0.456,    15.683,   255.000,     1.000,     4.279,  -165.593,     0.000,   245.691,   326.374,    71.459,    13.451,     0.000,         1.794,         0.638,         3.836,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.600,   475.576,   460.947,     4.211,     0.001,    81.479,     0.000,     0.456,    15.617,   255.000,     1.000,     4.211,  -161.607,     0.000,   246.598,   326.099,    71.400,    10.705,     0.000,         1.780,         0.637,         3.797,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    10.702,   569.046,   460.860,     4.115,     0.028,   106.414,   548.908,     0.456,    15.530,   255.000,     1.000,     4.115,   361.408,   517.837,   247.561,   325.633,    70.982,     7.374,     0.000,         1.756,         0.640,         3.758,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.924,
    10.802,   566.623,   460.782,     4.020,     0.036,   104.206,    84.417,     0.456,    15.452,   255.000,     1.000,     4.020,   -71.675,    79.639,   248.520,   325.201,    70.585,     4.048,     0.000,         1.738,         0.644,         3.720,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.477,
    10.900,   564.236,   460.703,     3.847,     0.009,   102.411,     0.000,     0.456,    15.373,   255.000,     1.000,     3.925,  -144.144,     0.000,   249.490,   324.387,    69.427,    -0.180,     0.000,         1.740,         0.616,         3.683,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.000,   561.805,   460.622,     3.769,     0.024,   101.583,     0.000,     0.456,    15.292,   255.000,     1.000,     3.830,  -138.811,     0.000,   250.473,   323.975,    68.995,    -3.685,     0.000,         1.721,         0.622,         3.646,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.102,   559.324,   460.538,     3.633,     0.011,   100.459,     0.000,     0.456,    15.208,   255.000,     1.000,     3.738,  -132.155,     0.000,   250.962,   323.414,    65.582,    -5.878,     0.000,         1.727,         0.606,         3.609,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.200,   556.944,   460.455,     3.520,     0.036,    98.865,     0.000,     0.456,    15.125,   240.500,     1.000,     3.660,  -125.650,     0.000,   251.447,   322.855,    62.210,    -7.968,     0.000,         1.743,         0.578,         3.574,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.302,   554.465,   460.367,     3.570,     0.025,    98.076,     0.000,     0.456,    15.037,   240.500,     1.000,     3.609,  -122.748,     0.000,   251.933,   323.009,    60.204,    -8.533,     0.000,         1.684,         0.630,         3.537,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.402,   552.034,   460.281,     3.516,     0.005,    94.939,   698.227,     0.456,    14.951,   240.500,     1.000,     3.587,   540.985,   658.704,   252.420,   322.706,    57.420,    -9.987,     0.000,         1.691,         0.601,         3.502,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.729,
    11.500,   549.652,   460.191,     3.436,     0.004,    93.669,   603.419,     0.456,    14.861,   240.500,     1.000,     3.569,   456.458,   569.263,   252.911,   322.405,    54.695,   -11.384,     0.000,         1.701,         0.579,         3.467,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.815,
    11.602,   547.168,   460.098,     3.444,    -0.001,    94.159,     0.000,     0.456,    14.768,   240.500,     1.000,     3.551,  -110.063,     0.000,   253.403,   322.548,    52.788,   -11.871,     0.000,         1.681,         0.602,         3.432,     0.004,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.702,   544.738,   460.007,     3.406,     0.009,    93.028,     0.000,     0.456,    14.677,   240.500,     1.000,     3.558,  -105.599,     0.000,   253.899,   322.307,    50.260,   -13.068,     0.000,         1.671,         0.595,         3.397,     0.005,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    11.800,   542.361,   459.917,     3.450,     0.012,    90.131,   442.085,     0.456,    14.587,   240.500,     1.000,     3.603,   314.622,   417.061,   254.396,   322.333,    48.222,   -13.720,     0.000,         1.685,         0.590,         3.364,     0.005,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.941,
    11.902,   539.874,   459.822,     3.668,     0.034,    88.996,   713.578,     0.457,    14.492,   240.500,     1.000,     3.697,   565.181,   673.186,   250.542,   323.328,    47.792,   -12.573,     0.000,         1.640,         0.659,         3.329,     0.006,     0.000,     0.000,     0.002,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.791,
    12.000,   537.500,   459.734,     3.743,     0.025,    89.738,   407.559,     0.457,    14.404,   240.500,     1.000,     3.803,   277.501,   384.489,   251.154,   323.852,    46.600,   -12.310,     0.000,         1.630,         0.665,         3.296,     0.006,     0.000,     0.000,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.984,
    12.100,   535.069,   459.646,     3.885,     0.042,    85.559,     0.000,     0.457,    14.316,   240.500,     1.000,     3.935,  -105.133,     0.000,   252.098,   324.477,    44.815,   -12.061,     0.000,         1.612,         0.686,         3.263,     0.006,     0.000,     0.000,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.202,   532.580,   459.552,     4.114,     0.041,    88.218,   103.695,     0.457,    14.222,   240.500,     1.000,     4.108,    -7.545,    97.825,   253.047,   325.591,    43.829,   -11.003,     0.000,         1.589,         0.733,         3.230,     0.006,     0.000,     0.000,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.576,
    12.302,   530.150,   459.458,     4.284,     0.020,    87.335,   313.609,     0.457,    14.128,   226.000,     1.000,     4.273,   191.629,   295.857,   254.004,   326.385,    42.374,   -10.526,     0.000,         1.568,         0.757,         3.197,     0.006,     0.000,     0.000,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.983,
    12.400,   527.778,   459.354,     4.437,     0.040,    86.200,     0.000,     0.458,    14.024,   226.000,     1.000,     4.426,  -102.985,     0.000,   254.959,   327.142,    40.928,   -10.126,     0.000,         1.548,         0.780,         3.166,     0.006,     0.000,     0.000,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.500,   525.347,   459.253,     4.580,     0.037,    86.408,     0.000,     0.458,    13.923,   226.000,     1.000,     4.569,  -101.412,     0.000,   255.921,   327.812,    39.399,    -9.878,     0.000,         1.531,         0.802,         3.134,     0.006,     0.000,     0.000,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.603,   522.851,   459.151,     4.726,     0.033,    85.558,   475.939,     0.458,    13.821,   226.000,     1.000,     4.714,   349.489,   448.999,   256.887,   328.386,    37.790,    -9.779,     0.000,         1.515,         0.823,         3.102,     0.006,     0.000,     0.000,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.932,
    12.700,   520.486,   459.049,     4.841,     0.030,    80.463,     0.000,     0.458,    13.719,   226.000,     1.000,     4.831,   -98.029,     0.000,   257.854,   329.054,    36.379,    -9.549,     0.000,         1.499,         0.842,         3.071,     0.006,     0.000,     0.000,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.803,   517.990,   458.940,     4.947,     0.020,    75.018,     0.000,     0.459,    13.610,   226.000,     1.000,     4.937,   -95.952,     0.000,   258.827,   329.549,    34.793,    -9.563,     0.000,         1.489,         0.859,         3.040,     0.006,     0.000,     0.000,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    12.903,   515.559,   458.836,     5.049,     0.065,   114.369,     0.000,     0.459,    13.506,   226.000,     1.000,     5.039,   -93.866,     0.000,   259.806,   330.024,    33.247,    -9.599,     0.000,         1.463,         0.879,         3.009,     0.007,     0.000,     0.001,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.000,   513.194,   458.742,     5.148,     0.046,    82.643,   353.656,     0.459,    13.412,   226.000,     1.000,     5.139,   241.760,   333.638,   260.782,   330.501,    31.784,    -9.625,     0.000,         1.442,         0.898,         2.979,     0.007,     0.000,     0.001,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.983,
    13.103,   510.693,   458.627,     5.234,     0.033,    67.737,     0.000,     0.459,    13.297,   226.000,     1.000,     5.226,   -92.985,     0.000,   261.061,   330.916,    33.084,    -9.954,     0.000,         1.429,         0.910,         2.949,     0.007,     0.000,     0.001,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.201,   388.801,   458.525,     5.305,     0.045,   123.576,     0.000,     0.459,    13.195,   226.000,     1.000,     5.299,   -93.856,     0.000,   261.325,   331.237,    34.370,   -10.426,     0.000,         1.416,         0.925,         2.920,     0.007,     0.000,     0.001,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.300,   425.767,   458.397,     5.417,     0.027,    93.013,     0.000,     0.459,    13.067,   208.600,     1.000,     5.410,   -95.650,     0.000,   261.597,   331.784,    36.085,   -10.623,     0.000,         1.384,         0.942,         2.890,     0.007,     0.000,     0.001,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.401,   399.176,   458.259,     5.523,     0.046,   127.169,     0.000,     0.460,    12.929,   208.600,     1.000,     5.513,   -97.294,     0.000,   261.865,   332.269,    37.791,   -10.901,     0.000,         1.367,         0.954,         2.861,     0.007,     0.000,     0.001,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.500,   184.256,   458.193,     5.616,     0.018,    79.958,     0.000,     0.460,    12.863,   208.600,     1.000,     5.609,   -98.910,     0.000,   262.140,   332.732,    39.560,   -11.242,     0.000,         1.358,         0.962,         2.833,     0.007,     0.000,     0.001,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.600,   225.324,   458.051,     5.765,     0.014,    88.266,     0.000,     0.460,    12.721,   208.600,     1.000,     5.753,  -101.828,     0.000,   262.413,   333.464,    41.879,   -11.102,     0.000,         1.318,         0.975,         2.804,     0.007,     0.000,     0.001,     0.003,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.700,   200.229,   457.926,     5.906,     0.004,    55.622,     0.000,     0.460,    12.596,   208.600,     1.000,     5.893,  -104.528,     0.000,   262.681,   334.111,    44.130,   -11.033,     0.000,         1.293,         0.984,         2.776,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.803,   493.677,   457.812,     6.014,     0.027,    77.552,     0.000,     0.460,    12.482,   208.600,     1.000,     6.009,  -106.758,     0.000,   262.954,   334.640,    46.243,   -11.172,     0.000,         1.283,         0.989,         2.747,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    13.900,   491.319,   457.694,     6.122,     0.034,    76.715,     0.000,     0.460,    12.364,   208.600,     1.000,     6.119,  -109.038,     0.000,   263.225,   335.164,    48.386,   -11.286,     0.000,         1.259,         0.999,         2.720,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.000,   488.889,   457.579,     6.224,     0.001,    75.361,     0.000,     0.460,    12.249,   208.600,     1.000,     6.217,  -111.170,     0.000,   263.497,   335.648,    50.473,   -11.455,     0.000,         1.231,         1.005,         2.693,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.103,   486.380,   457.462,     6.302,     0.017,    74.324,     0.000,     0.460,    12.132,   208.600,     1.000,     6.302,  -132.392,     0.000,   258.865,   336.015,    56.828,    -1.587,     0.000,         1.214,         1.009,         2.665,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.200,   484.028,   457.352,     6.360,     0.003,    72.392,     0.000,     0.460,    12.022,   188.500,     1.000,     6.358,  -151.627,     0.000,   254.255,   336.307,    62.076,     7.498,     0.000,         1.191,         1.018,         2.639,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.303,   481.517,   457.230,     6.423,     0.043,    73.294,     0.000,     0.460,    11.900,   188.500,     1.000,     6.423,  -164.587,     0.000,   254.402,   336.603,    66.464,    15.923,     0.000,         1.167,         1.036,         2.612,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.403,   479.084,   457.118,     6.457,     0.020,    73.396,     0.000,     0.461,    11.788,   188.500,     1.000,     6.457,  -179.133,     0.000,   250.845,   336.760,    69.783,    23.435,     0.000,         1.134,         1.064,         2.585,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.500,   476.736,   457.007,     6.473,     0.031,    73.987,    79.545,     0.461,    11.677,   188.500,     1.000,     6.473,  -116.908,    75.042,   247.424,   336.856,    72.295,    30.223,     0.000,         1.097,         1.102,         2.560,     0.009,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.516,
    14.604,   474.218,   456.878,     6.464,     0.056,    72.440,     0.000,     0.461,    11.548,   188.500,     1.000,     6.464,  -202.888,     0.000,   244.135,   336.825,    73.971,    36.226,     0.000,         1.047,         1.152,         2.534,     0.009,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.000,
    14.704,   471.790,   456.789,     6.410,     0.037,    69.046,    65.158,     0.462,    11.459,   188.500,     1.000,     6.410,  -150.203,    61.470,   240.966,   336.567,    74.731,    41.342,     0.000,         1.006,         1.198,         2.508,     0.008,     0.000,     0.001,     0.004,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         1.000,         0.000,         0.000,         0.383,
